image,instrument,intensity,filepath
Fl-ord-C4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C4-pp-N-N.png
Fl-ord-D4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D4-mf-N-N.png
Fl-ord-E4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-E4-pp-N-N.png
Fl-ord-C5-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-C5-ff-N-T19d.png
Fl-ord-G#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#4-mf-N-N.png
Fl-ord-A#6-ff-N-T15d.png,Flute,ff,mel_spectrograms/Fl-ord-A#6-ff-N-T15d.png
Fl-ord-D5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D5-pp-N-N.png
Fl-ord-G#5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G#5-pp-N-N.png
Fl-ord-A#4-pp-N-T11u.png,Flute,pp,mel_spectrograms/Fl-ord-A#4-pp-N-T11u.png
Fl-ord-D6-ff-N-T20d.png,Flute,ff,mel_spectrograms/Fl-ord-D6-ff-N-T20d.png
Fl-ord-B4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-B4-mf-N-N.png
Fl-ord-D6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D6-pp-N-N.png
Fl-ord-G#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-G#4-ff-N-N.png
Fl-ord-G#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#5-mf-N-N.png
Fl-ord-A#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-A#4-ff-N-N.png
Fl-ord-B5-ff-N-T20d.png,Flute,ff,mel_spectrograms/Fl-ord-B5-ff-N-T20d.png
Fl-ord-F4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-F4-ff-N-N.png
Fl-ord-A#4-pp-N-T11u.png,Flute,pp,mel_spectrograms/Fl-ord-A#4-pp-N-T11u.png
Fl-ord-D4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D4-mf-N-N.png
Fl-ord-C7-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C7-pp-N-N.png
Fl-ord-C#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C#4-ff-N-N.png
Fl-ord-A6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A6-pp-N-N.png
Fl-ord-C#6-ff-N-T30d.png,Flute,ff,mel_spectrograms/Fl-ord-C#6-ff-N-T30d.png
Fl-ord-C4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C4-pp-N-N.png
Fl-ord-C7-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-C7-mf-N-N.png
Fl-ord-A#5-mf-N-T18d.png,Flute,mf,mel_spectrograms/Fl-ord-A#5-mf-N-T18d.png
Fl-ord-F6-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F6-mf-N-N.png
Fl-ord-A#6-ff-N-T15d.png,Flute,ff,mel_spectrograms/Fl-ord-A#6-ff-N-T15d.png
Fl-ord-D5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D5-pp-N-N.png
Fl-ord-F5-ff-N-T13d.png,Flute,ff,mel_spectrograms/Fl-ord-F5-ff-N-T13d.png
Fl-ord-C5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C5-pp-N-N.png
Fl-ord-B3-pp-N-T19u.png,Flute,pp,mel_spectrograms/Fl-ord-B3-pp-N-T19u.png
Fl-ord-C4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C4-ff-N-N.png
Fl-ord-B6-ff-N-T21d.png,Flute,ff,mel_spectrograms/Fl-ord-B6-ff-N-T21d.png
Fl-ord-A4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-A4-ff-N-N.png
Fl-ord-D4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-D4-ff-N-N.png
Fl-ord-A6-ff-N-T13d.png,Flute,ff,mel_spectrograms/Fl-ord-A6-ff-N-T13d.png
Fl-ord-C#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-C#4-mf-N-N.png
Fl-ord-C#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C#4-pp-N-N.png
Fl-ord-C5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C5-pp-N-N.png
Fl-ord-F4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F4-mf-N-N.png
Fl-ord-D5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D5-pp-N-N.png
Fl-ord-C#5-pp-N-T10u.png,Flute,pp,mel_spectrograms/Fl-ord-C#5-pp-N-T10u.png
Fl-ord-G#5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G#5-pp-N-N.png
Fl-ord-G6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G6-pp-N-N.png
Fl-ord-G#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G#4-pp-N-N.png
Fl-ord-B5-ff-N-T20d.png,Flute,ff,mel_spectrograms/Fl-ord-B5-ff-N-T20d.png
Fl-ord-G#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G#6-pp-N-N.png
Fl-ord-E4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-E4-pp-N-N.png
Fl-ord-G4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G4-mf-N-N.png
Fl-ord-C6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C6-pp-N-N.png
Fl-ord-D#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D#5-mf-N-N.png
Fl-ord-C7-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C7-ff-N-N.png
Fl-ord-B3-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-B3-mf-N-N.png
Fl-ord-C#5-pp-N-T10u.png,Flute,pp,mel_spectrograms/Fl-ord-C#5-pp-N-T10u.png
Fl-ord-G#5-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-G#5-ff-N-T19d.png
Fl-ord-A#6-mf-N-T11d.png,Flute,mf,mel_spectrograms/Fl-ord-A#6-mf-N-T11d.png
Fl-ord-D4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D4-pp-N-N.png
Fl-ord-C#7-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C#7-ff-N-N.png
Fl-ord-F5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F5-pp-N-N.png
Fl-ord-C#7-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C#7-ff-N-N.png
Fl-ord-A#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-A#4-mf-N-N.png
Fl-ord-F#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F#4-mf-N-N.png
Fl-ord-A#5-mf-N-T18d.png,Flute,mf,mel_spectrograms/Fl-ord-A#5-mf-N-T18d.png
Fl-ord-F#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F#5-mf-N-N.png
Fl-ord-A5-ff-N-T22d.png,Flute,ff,mel_spectrograms/Fl-ord-A5-ff-N-T22d.png
Fl-ord-C5-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-C5-mf-N-T17d.png
Fl-ord-F#6-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-F#6-ff-N-T19d.png
Fl-ord-C#6-mf-N-T15d.png,Flute,mf,mel_spectrograms/Fl-ord-C#6-mf-N-T15d.png
Fl-ord-F4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F4-pp-N-N.png
Fl-ord-C6-ff-N-T38d.png,Flute,ff,mel_spectrograms/Fl-ord-C6-ff-N-T38d.png
Fl-ord-C#5-pp-N-T10u.png,Flute,pp,mel_spectrograms/Fl-ord-C#5-pp-N-T10u.png
Fl-ord-F#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#4-pp-N-N.png
Fl-ord-D4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D4-pp-N-N.png
Fl-ord-A#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-A#4-mf-N-N.png
Fl-ord-D#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D#6-pp-N-N.png
Fl-ord-C#5-pp-N-T10u.png,Flute,pp,mel_spectrograms/Fl-ord-C#5-pp-N-T10u.png
Fl-ord-C#5-pp-N-T10u.png,Flute,pp,mel_spectrograms/Fl-ord-C#5-pp-N-T10u.png
Fl-ord-G#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#5-mf-N-N.png
Fl-ord-D4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D4-pp-N-N.png
Fl-ord-B4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-B4-pp-N-N.png
Fl-ord-B5-ff-N-T20d.png,Flute,ff,mel_spectrograms/Fl-ord-B5-ff-N-T20d.png
Fl-ord-D4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D4-mf-N-N.png
Fl-ord-B5-ff-N-T20d.png,Flute,ff,mel_spectrograms/Fl-ord-B5-ff-N-T20d.png
Fl-ord-A5-mf-N-T11d.png,Flute,mf,mel_spectrograms/Fl-ord-A5-mf-N-T11d.png
Fl-ord-B6-ff-N-T21d.png,Flute,ff,mel_spectrograms/Fl-ord-B6-ff-N-T21d.png
Fl-ord-D5-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-D5-ff-N-N.png
Fl-ord-C4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C4-pp-N-N.png
Fl-ord-B4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-B4-mf-N-N.png
Fl-ord-A4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-A4-mf-N-N.png
Fl-ord-B5-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-B5-mf-N-T17d.png
Fl-ord-C6-ff-N-T38d.png,Flute,ff,mel_spectrograms/Fl-ord-C6-ff-N-T38d.png
Fl-ord-F#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#4-pp-N-N.png
Fl-ord-D4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D4-mf-N-N.png
Fl-ord-B5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-B5-pp-N-N.png
Fl-ord-A6-ff-N-T13d.png,Flute,ff,mel_spectrograms/Fl-ord-A6-ff-N-T13d.png
Fl-ord-C6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C6-pp-N-N.png
Fl-ord-F4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-F4-ff-N-N.png
Fl-ord-C#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-C#5-mf-N-N.png
Fl-ord-D7-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-D7-ff-N-N.png
Fl-ord-C5-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-C5-mf-N-T17d.png
Fl-ord-D#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D#4-pp-N-N.png
Fl-ord-A4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-A4-ff-N-N.png
Fl-ord-E6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-E6-pp-N-N.png
Fl-ord-D#6-mf-N-T12d.png,Flute,mf,mel_spectrograms/Fl-ord-D#6-mf-N-T12d.png
Fl-ord-A4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-A4-mf-N-N.png
Fl-ord-D4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D4-mf-N-N.png
Fl-ord-C4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C4-ff-N-N.png
Fl-ord-G#5-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-G#5-ff-N-T19d.png
Fl-ord-G5-ff-N-T14d.png,Flute,ff,mel_spectrograms/Fl-ord-G5-ff-N-T14d.png
Fl-ord-A5-ff-N-T22d.png,Flute,ff,mel_spectrograms/Fl-ord-A5-ff-N-T22d.png
Fl-ord-E6-ff-N-T25d.png,Flute,ff,mel_spectrograms/Fl-ord-E6-ff-N-T25d.png
Fl-ord-A#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-A#4-mf-N-N.png
Fl-ord-F#5-ff-N-T11d.png,Flute,ff,mel_spectrograms/Fl-ord-F#5-ff-N-T11d.png
Fl-ord-F#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F#5-mf-N-N.png
Fl-ord-G#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G#6-pp-N-N.png
Fl-ord-C4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C4-ff-N-N.png
Fl-ord-C7-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-C7-mf-N-N.png
Fl-ord-G#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#5-mf-N-N.png
Fl-ord-A#5-mf-N-T18d.png,Flute,mf,mel_spectrograms/Fl-ord-A#5-mf-N-T18d.png
Fl-ord-F5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F5-pp-N-N.png
Fl-ord-B6-ff-N-T21d.png,Flute,ff,mel_spectrograms/Fl-ord-B6-ff-N-T21d.png
Fl-ord-F#5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#5-pp-N-N.png
Fl-ord-G#5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G#5-pp-N-N.png
Fl-ord-B3-pp-N-T19u.png,Flute,pp,mel_spectrograms/Fl-ord-B3-pp-N-T19u.png
Fl-ord-F#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F#5-mf-N-N.png
Fl-ord-B6-pp-N-T11u.png,Flute,pp,mel_spectrograms/Fl-ord-B6-pp-N-T11u.png
Fl-ord-F#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#4-pp-N-N.png
Fl-ord-A#5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A#5-pp-N-N.png
Fl-ord-G#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-G#4-ff-N-N.png
Fl-ord-A6-ff-N-T13d.png,Flute,ff,mel_spectrograms/Fl-ord-A6-ff-N-T13d.png
Fl-ord-A#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-A#4-ff-N-N.png
Fl-ord-F4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F4-pp-N-N.png
Fl-ord-A5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A5-pp-N-N.png
Fl-ord-D5-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-D5-ff-N-N.png
Fl-ord-F5-ff-N-T13d.png,Flute,ff,mel_spectrograms/Fl-ord-F5-ff-N-T13d.png
Fl-ord-C#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-C#5-mf-N-N.png
Fl-ord-F6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F6-pp-N-N.png
Fl-ord-F#5-ff-N-T11d.png,Flute,ff,mel_spectrograms/Fl-ord-F#5-ff-N-T11d.png
Fl-ord-F#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-F#4-ff-N-N.png
Fl-ord-C#5-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C#5-ff-N-N.png
Fl-ord-D6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D6-pp-N-N.png
Fl-ord-F6-ff-N-T15d.png,Flute,ff,mel_spectrograms/Fl-ord-F6-ff-N-T15d.png
Fl-ord-C5-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-C5-ff-N-T19d.png
Fl-ord-E5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-E5-mf-N-N.png
Fl-ord-F5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F5-mf-N-N.png
Fl-ord-A#6-ff-N-T15d.png,Flute,ff,mel_spectrograms/Fl-ord-A#6-ff-N-T15d.png
Fl-ord-G6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G6-pp-N-N.png
Fl-ord-D6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D6-pp-N-N.png
Fl-ord-G#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#5-mf-N-N.png
Fl-ord-G4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-G4-ff-N-N.png
Fl-ord-G5-ff-N-T14d.png,Flute,ff,mel_spectrograms/Fl-ord-G5-ff-N-T14d.png
Fl-ord-G#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G#6-pp-N-N.png
Fl-ord-A5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A5-pp-N-N.png
Fl-ord-E6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-E6-pp-N-N.png
Fl-ord-G4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G4-pp-N-N.png
Fl-ord-F#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-F#4-ff-N-N.png
Fl-ord-G6-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G6-mf-N-N.png
Fl-ord-B4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-B4-pp-N-N.png
Fl-ord-C#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C#4-pp-N-N.png
Fl-ord-F#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#6-pp-N-N.png
Fl-ord-F#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F#4-mf-N-N.png
Fl-ord-E6-ff-N-T25d.png,Flute,ff,mel_spectrograms/Fl-ord-E6-ff-N-T25d.png
Fl-ord-C#7-p-N-T12u.png,Flute,p,mel_spectrograms/Fl-ord-C#7-p-N-T12u.png
Fl-ord-F#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F#5-mf-N-N.png
Fl-ord-C5-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-C5-mf-N-T17d.png
Fl-ord-G6-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-G6-ff-N-N.png
Fl-ord-C#6-ff-N-T30d.png,Flute,ff,mel_spectrograms/Fl-ord-C#6-ff-N-T30d.png
Fl-ord-A#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-A#4-mf-N-N.png
Fl-ord-F4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F4-pp-N-N.png
Fl-ord-D#5-pp-N-T10u.png,Flute,pp,mel_spectrograms/Fl-ord-D#5-pp-N-T10u.png
Fl-ord-C5-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-C5-ff-N-T19d.png
Fl-ord-C7-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-C7-mf-N-N.png
Fl-ord-C4-mf-N-T14d.png,Flute,mf,mel_spectrograms/Fl-ord-C4-mf-N-T14d.png
Fl-ord-G#6-ff-N-T17d.png,Flute,ff,mel_spectrograms/Fl-ord-G#6-ff-N-T17d.png
Fl-ord-A#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-A#4-ff-N-N.png
Fl-ord-D5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D5-pp-N-N.png
Fl-ord-B4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-B4-mf-N-N.png
Fl-ord-C4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C4-pp-N-N.png
Fl-ord-D#6-mf-N-T12d.png,Flute,mf,mel_spectrograms/Fl-ord-D#6-mf-N-T12d.png
Fl-ord-G#6-mf-N-T14d.png,Flute,mf,mel_spectrograms/Fl-ord-G#6-mf-N-T14d.png
Fl-ord-G#6-mf-N-T14d.png,Flute,mf,mel_spectrograms/Fl-ord-G#6-mf-N-T14d.png
Fl-ord-E5-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-E5-ff-N-N.png
Fl-ord-G4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-G4-ff-N-N.png
Fl-ord-D4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D4-mf-N-N.png
Fl-ord-A#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A#6-pp-N-N.png
Fl-ord-G4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G4-mf-N-N.png
Fl-ord-F#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F#4-mf-N-N.png
Fl-ord-C6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C6-pp-N-N.png
Fl-ord-C#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-C#5-mf-N-N.png
Fl-ord-A#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-A#4-ff-N-N.png
Fl-ord-E5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-E5-mf-N-N.png
Fl-ord-G6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G6-pp-N-N.png
Fl-ord-B5-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-B5-mf-N-T17d.png
Fl-ord-A#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A#6-pp-N-N.png
Fl-ord-C4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C4-pp-N-N.png
Fl-ord-A5-ff-N-T22d.png,Flute,ff,mel_spectrograms/Fl-ord-A5-ff-N-T22d.png
Fl-ord-D4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-D4-pp-N-N.png
Fl-ord-C#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C#4-pp-N-N.png
Fl-ord-G6-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G6-mf-N-N.png
Fl-ord-F4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F4-mf-N-N.png
Fl-ord-C#6-ff-N-T30d.png,Flute,ff,mel_spectrograms/Fl-ord-C#6-ff-N-T30d.png
Fl-ord-G#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-G#4-ff-N-N.png
Fl-ord-F6-ff-N-T15d.png,Flute,ff,mel_spectrograms/Fl-ord-F6-ff-N-T15d.png
Fl-ord-A6-ff-N-T13d.png,Flute,ff,mel_spectrograms/Fl-ord-A6-ff-N-T13d.png
Fl-ord-A#4-pp-N-T11u.png,Flute,pp,mel_spectrograms/Fl-ord-A#4-pp-N-T11u.png
Fl-ord-C#6-pp-N-T12d.png,Flute,pp,mel_spectrograms/Fl-ord-C#6-pp-N-T12d.png
Fl-ord-C#5-pp-N-T10u.png,Flute,pp,mel_spectrograms/Fl-ord-C#5-pp-N-T10u.png
Fl-ord-F4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F4-pp-N-N.png
Fl-ord-C#5-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C#5-ff-N-N.png
Fl-ord-E6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-E6-pp-N-N.png
Fl-ord-G4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-G4-ff-N-N.png
Fl-ord-A#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-A#4-ff-N-N.png
Fl-ord-D5-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-D5-ff-N-N.png
Fl-ord-E6-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-E6-mf-N-T17d.png
Fl-ord-G5-ff-N-T14d.png,Flute,ff,mel_spectrograms/Fl-ord-G5-ff-N-T14d.png
Fl-ord-F#6-mf-N-T10d.png,Flute,mf,mel_spectrograms/Fl-ord-F#6-mf-N-T10d.png
Fl-ord-F#4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#4-pp-N-N.png
Fl-ord-G#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#5-mf-N-N.png
Fl-ord-D#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-D#4-mf-N-N.png
Fl-ord-G4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-G4-pp-N-N.png
Fl-ord-C5-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-C5-ff-N-T19d.png
Fl-ord-C5-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-C5-mf-N-T17d.png
Fl-ord-G5-ff-N-T14d.png,Flute,ff,mel_spectrograms/Fl-ord-G5-ff-N-T14d.png
Fl-ord-F#6-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-F#6-ff-N-T19d.png
Fl-ord-C5-ff-N-T19d.png,Flute,ff,mel_spectrograms/Fl-ord-C5-ff-N-T19d.png
Fl-ord-C#5-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-C#5-ff-N-N.png
Fl-ord-E6-mf-N-T17d.png,Flute,mf,mel_spectrograms/Fl-ord-E6-mf-N-T17d.png
Fl-ord-F#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#6-pp-N-N.png
Fl-ord-F#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#6-pp-N-N.png
Fl-ord-A5-mf-N-T11d.png,Flute,mf,mel_spectrograms/Fl-ord-A5-mf-N-T11d.png
Fl-ord-F4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-F4-mf-N-N.png
Fl-ord-A6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A6-pp-N-N.png
Fl-ord-A5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A5-pp-N-N.png
Fl-ord-C4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-C4-pp-N-N.png
Fl-ord-F#4-ff-N-N.png,Flute,ff,mel_spectrograms/Fl-ord-F#4-ff-N-N.png
Fl-ord-F#6-mf-N-T10d.png,Flute,mf,mel_spectrograms/Fl-ord-F#6-mf-N-T10d.png
Fl-ord-A5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A5-pp-N-N.png
Fl-ord-F5-ff-N-T13d.png,Flute,ff,mel_spectrograms/Fl-ord-F5-ff-N-T13d.png
Fl-ord-B4-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-B4-pp-N-N.png
Fl-ord-F#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#6-pp-N-N.png
Fl-ord-G#5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#5-mf-N-N.png
Fl-ord-G#4-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-G#4-mf-N-N.png
Fl-ord-B5-ff-N-T20d.png,Flute,ff,mel_spectrograms/Fl-ord-B5-ff-N-T20d.png
Fl-ord-F#6-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-F#6-pp-N-N.png
Fl-ord-E5-mf-N-N.png,Flute,mf,mel_spectrograms/Fl-ord-E5-mf-N-N.png
Fl-ord-A#5-pp-N-N.png,Flute,pp,mel_spectrograms/Fl-ord-A#5-pp-N-N.png
Fl-ord-C4-mf-N-T14d.png,Flute,mf,mel_spectrograms/Fl-ord-C4-mf-N-T14d.png
